Id,WnvPresent
294,0.003
295,0.003
296,0.013
297,0.008
298,0.003
299,0.009
300,0.003
301,0.003
302,0.003
303,0.003
304,0.009
305,0.003
306,0.002
307,0.001
308,0.002
309,0.002
310,0.002
311,0.002
312,0.001
313,0.0121
314,0.006
315,0.0126
316,0.006
317,0.006
318,0.006
319,0.006
320,0.0126
321,0.00453333333333
322,0.00436666666667
323,0.0010780399274
324,0.00436666666667
325,0.00416666666667
326,0.00416666666667
327,0.00416666666667
328,0.0010780399274
329,0.009
330,0.003
331,0.006
332,0.003
333,0.003
334,0.003
335,0.003
336,0.006
337,0.013
338,0.005
339,0.013
340,0.005
341,0.005
342,0.005
343,0.005
344,0.013
345,0.0091
346,0.0101
347,0.007
348,0.0101
349,0.0101
350,0.0101
351,0.0101
352,0.007
353,0.0203777777778
354,0.0144
355,0.0142
356,0.0144
357,0.0144
358,0.0144
359,0.0144
360,0.0142
361,0.0203111111111
362,0.0105
363,0.01
364,0.0105
365,0.0105
366,0.0105
367,0.0105
368,0.01
369,0.01175
370,0.00925
371,0.00775
372,0.00925
373,0.00925
374,0.00925
375,0.00925
376,0.00775
377,0.00866666666667
378,0.0055
379,0.00933333333333
380,0.0055
381,0.0055
382,0.0055
383,0.0055
384,0.00933333333333
385,0.006
386,0.0045
387,0.003
388,0.0045
389,0.0045
390,0.0045
391,0.0045
392,0.003
393,0.007
394,0.003
395,0.007
396,0.003
397,0.003
398,0.003
399,0.003
400,0.007
401,0.014
402,0.006
403,0.011
404,0.006
405,0.006
406,0.006
407,0.006
408,0.011
409,0.00666666666667
410,0.003
411,0.008
412,0.003
413,0.003
414,0.003
415,0.003
416,0.008
417,0.007
418,0.005
419,0.004
420,0.005
421,0.005
422,0.005
423,0.005
424,0.004
425,0.00907142857143
426,0.00307142857143
427,0.00303921568627
428,0.003
429,0.003
430,0.003
431,0.003
432,0.00303921568627
433,0.002
434,0.001
435,0.003
436,0.001
437,0.001
438,0.001
439,0.001
440,0.003
441,0.0120666666667
442,0.00606666666667
443,0.0111575757576
444,0.00606666666667
445,0.006
446,0.006
447,0.006
448,0.0111575757576
449,0.0150714285714
450,0.00307142857143
451,0.00603921568627
452,0.003
453,0.003
454,0.003
455,0.003
456,0.00603921568627
457,0.011
458,0.007
459,0.007
460,0.007
461,0.007
462,0.007
463,0.007
464,0.007
465,0.0055
466,0.004
467,0.008
468,0.004
469,0.004
470,0.004
471,0.004
472,0.008
473,0.0183333333333
474,0.007
475,0.014
476,0.007
477,0.007
478,0.007
479,0.007
480,0.014
481,0.0146545454545
482,0.00707575757576
483,0.0107090909091
484,0.00707575757576
485,0.00707575757576
486,0.00707575757576
487,0.00707575757576
488,0.0107090909091
489,0.0085
490,0.003
491,0.012
492,0.003
493,0.003
494,0.003
495,0.003
496,0.012
497,0.0200714285714
498,0.00507142857143
499,0.0110392156863
500,0.005
501,0.005
502,0.005
503,0.005
504,0.0110392156863
505,0.0065
506,0.006
507,0.004
508,0.006
509,0.006
510,0.006
511,0.006
512,0.004
513,0.026
514,0.014
515,0.024
516,0.014
517,0.014
518,0.014
519,0.014
520,0.024
521,0.00607142857143
522,0.0150714285714
523,0.00503921568627
524,0.015
525,0.015
526,0.015
527,0.015
528,0.00503921568627
529,0.0105156565657
530,0.00582575757576
531,0.00740909090909
532,0.00582575757576
533,0.00582575757576
534,0.00582575757576
535,0.00582575757576
536,0.00740909090909
537,0.005
538,0.003
539,0.007
540,0.003
541,0.003
542,0.003
543,0.003
544,0.007
545,0.0123333333333
546,0.008
547,0.011
548,0.008
549,0.008
550,0.008
551,0.008
552,0.011
553,0.0388666666667
554,0.0342
555,0.0150517241379
556,0.0342
557,0.034
558,0.034
559,0.034
560,0.0150517241379
561,0.0082202020202
562,0.00457575757576
563,0.00590909090909
564,0.00457575757576
565,0.00457575757576
566,0.00457575757576
567,0.00457575757576
568,0.00590909090909
569,0.0101666666667
570,0.006
571,0.009
572,0.005
573,0.005
574,0.005
575,0.005
576,0.009
577,0.0065
578,0.004
579,0.0035
580,0.004
581,0.003
582,0.003
583,0.003
584,0.0035
585,0.0117380952381
586,0.00607142857143
587,0.0100392156863
588,0.006
589,0.006
590,0.006
591,0.006
592,0.0100392156863
593,0.005
594,0.00116666666667
595,0.005
596,0.00116666666667
597,0.00116666666667
598,0.00116666666667
599,0.00116666666667
600,0.005
601,0.009
602,0.002
603,0.004
604,0.002
605,0.002
606,0.002
607,0.002
608,0.004
609,0.007
610,0.005
611,0.002
612,0.005
613,0.005
614,0.005
615,0.005
616,0.002
617,0.013
618,0.005
619,0.01
620,0.005
621,0.005
622,0.005
623,0.005
624,0.01
625,0.0134666666667
626,0.0074
627,0.0084
628,0.0074
629,0.0074
630,0.0074
631,0.0074
632,0.0084
633,0.00916666666667
634,0.005
635,0.007
636,0.005
637,0.005
638,0.005
639,0.005
640,0.007
641,0.004
642,0.001
643,0.003
644,0.001
645,0.001
646,0.001
647,0.001
648,0.003
649,0.0155
650,0.007
651,0.014
652,0.007
653,0.007
654,0.007
655,0.007
656,0.014
657,0.0099
658,0.006
659,0.009
660,0.006
661,0.006
662,0.006
663,0.006
664,0.009
665,0.00547142857143
666,0.00347142857143
667,0.00343921568627
668,0.0034
669,0.0034
670,0.0034
671,0.0034
672,0.00343921568627
673,0.00516666666667
674,0.004
675,0.0045
676,0.004
677,0.004
678,0.004
679,0.004
680,0.0045
681,0.0074
682,0.0054
683,0.0074
684,0.0054
685,0.0054
686,0.0054
687,0.0054
688,0.0074
689,0.0094
690,0.0054
691,0.0114
692,0.0054
693,0.0054
694,0.0054
695,0.0054
696,0.0114
697,0.0044
698,0.004
699,0.006
700,0.004
701,0.004
702,0.004
703,0.004
704,0.006
705,0.003
706,0.003
707,0.005
708,0.003
709,0.003
710,0.003
711,0.003
712,0.005
713,0.0085
714,0.004
715,0.006
716,0.004
717,0.004
718,0.004
719,0.004
720,0.006
721,0.0105
722,0.006
723,0.012
724,0.006
725,0.005
726,0.005
727,0.005
728,0.012
729,0.007
730,0.005
731,0.011
732,0.005
733,0.004
734,0.004
735,0.004
736,0.011
737,0.0025
738,0.002
739,0.003
740,0.002
741,0.002
742,0.002
743,0.002
744,0.003
745,0.0055
746,0.004
747,0.0075
748,0.004
749,0.004
750,0.004
751,0.004
752,0.0075
753,0.011
754,0.003
755,0.007
756,0.003
757,0.003
758,0.003
759,0.003
760,0.007
761,0.007
762,0.004
763,0.005
764,0.004
765,0.004
766,0.004
767,0.004
768,0.005
769,0.0175503181029
770,0.00579006169269
771,0.00577989806382
772,0.00571863312126
773,0.00541336996337
774,0.00541336996337
775,0.00541336996337
776,0.00577989806382
777,0.00331666666667
778,0.00131666666667
779,0.00140757575758
780,0.00131666666667
781,0.00125
782,0.00125
783,0.00125
784,0.00140757575758
785,0.00732692307692
786,0.0025
787,0.00310038986355
788,0.0025
789,0.0025
790,0.0025
791,0.0025
792,0.00310038986355
793,0.0035
794,0.0015
795,0.001
796,0.0015
797,0.0015
798,0.0015
799,0.0015
800,0.001
801,0.00257142857143
802,0.00207142857143
803,3.92156862745e-05
804,0.002
805,0.002
806,0.002
807,0.002
808,3.92156862745e-05
809,0.0022619047619
810,0.00214285714286
811,0.000226315789474
812,0.00214285714286
813,0.00214285714286
814,0.00214285714286
815,0.00214285714286
816,0.000226315789474
817,0.0690357142857
818,0.0151333333333
819,0.0256763157895
820,0.0151333333333
821,0.0151333333333
822,0.0151333333333
823,0.0151333333333
824,0.0256763157895
825,0.0068
826,0.0068
827,0.002
828,0.0068
829,0.0068
830,0.0068
831,0.0068
832,0.002
833,0.0035
834,0.004
835,0.0
836,0.004
837,0.004
838,0.004
839,0.004
840,0.0
841,0.0136666666667
842,0.008
843,0.007
844,0.008
845,0.008
846,0.008
847,0.008
848,0.007
849,0.003
850,0.002
851,0.006
852,0.002
853,0.002
854,0.002
855,0.002
856,0.006
857,0.0156736263736
858,0.0115967032967
859,0.00786534712851
860,0.0095967032967
861,0.0095967032967
862,0.0095967032967
863,0.0095967032967
864,0.00786534712851
865,0.006
866,0.004
867,0.005
868,0.004
869,0.004
870,0.004
871,0.004
872,0.005
873,0.0500857142857
874,0.01385
875,0.0230166666667
876,0.01385
877,0.01385
878,0.01385
879,0.01385
880,0.0230166666667
881,0.0100714285714
882,0.00607142857143
883,0.00203921568627
884,0.006
885,0.006
886,0.006
887,0.006
888,0.00203921568627
889,0.0164384887558
890,0.0124266917293
891,0.00459662309368
892,0.0123552631579
893,0.01225
894,0.01225
895,0.01225
896,0.00459662309368
897,0.015
898,0.0105
899,0.016
900,0.0105
901,0.0105
902,0.0105
903,0.0105
904,0.016
905,0.006
906,0.001
907,0.005
908,0.001
909,0.001
910,0.001
911,0.001
912,0.005
913,0.0068
914,0.0068
915,0.005
916,0.0068
917,0.0058
918,0.0058
919,0.0058
920,0.005
921,0.0082967032967
922,0.0082967032967
923,0.00472460638776
924,0.0032967032967
925,0.0032967032967
926,0.0032967032967
927,0.0032967032967
928,0.00472460638776
929,0.0109
930,0.00461111111111
931,0.010375
932,0.00461111111111
933,0.00461111111111
934,0.00461111111111
935,0.00461111111111
936,0.010375
937,0.0118457885808
938,0.00654488670489
939,0.0109934076284
940,0.00654488670489
941,0.00629488670489
942,0.00629488670489
943,0.00629488670489
944,0.0109934076284
945,0.00666666666667
946,0.005
947,0.0035012987013
948,0.005
949,0.005
950,0.005
951,0.005
952,0.0035012987013
953,0.0159777777778
954,0.0112
955,0.00764263322884
956,0.0112
957,0.011
958,0.011
959,0.011
960,0.00764263322884
961,0.0085
962,0.003
963,0.01
964,0.003
965,0.003
966,0.003
967,0.003
968,0.01
969,0.0135035537562
970,0.00745910931174
971,0.00632084806955
972,0.00745910931174
973,0.00715384615385
974,0.00715384615385
975,0.00715384615385
976,0.00632084806955
977,0.00532142857143
978,0.00332142857143
979,0.00137254901961
980,0.00325
981,0.00325
982,0.00325
983,0.00325
984,0.00137254901961
985,0.00425
986,0.00225
987,0.00225
988,0.00225
989,0.00225
990,0.00225
991,0.00225
992,0.00225
993,0.0026967032967
994,0.0036967032967
995,0.00273571749888
996,0.0026967032967
997,0.0026967032967
998,0.0026967032967
999,0.0026967032967
1000,0.00273571749888
1001,0.0120166666667
1002,0.00285
1003,0.00916666666667
1004,0.00285
1005,0.00285
1006,0.00285
1007,0.00285
1008,0.00916666666667
1009,0.01
1010,0.008
1011,0.012
1012,0.008
1013,0.008
1014,0.008
1015,0.008
1016,0.012
1017,0.0105
1018,0.007
1019,0.01
1020,0.007
1021,0.007
1022,0.007
1023,0.007
1024,0.01
1025,0.0056
1026,0.0026
1027,0.003
1028,0.0026
1029,0.0026
1030,0.0026
1031,0.0026
1032,0.003
1033,0.0265
1034,0.0245
1035,0.0195643939394
1036,0.0245
1037,0.0235
1038,0.0235
1039,0.0235
1040,0.0195643939394
1041,0.0118333333333
1042,0.018
1043,0.01
1044,0.017
1045,0.017
1046,0.017
1047,0.017
1048,0.01
1049,0.008
1050,0.009
1051,0.0025
1052,0.008
1053,0.008
1054,0.008
1055,0.008
1056,0.0025
1057,0.005
1058,0.003
1059,0.011
1060,0.003
1061,0.002
1062,0.002
1063,0.002
1064,0.011
1065,0.0105
1066,0.003
1067,0.01
1068,0.003
1069,0.003
1070,0.003
1071,0.003
1072,0.01
1073,0.005
1074,0.007
1075,0.003
1076,0.006
1077,0.006
1078,0.006
1079,0.006
1080,0.003
1081,0.0170714285714
1082,0.0200714285714
1083,0.0160392156863
1084,0.02
1085,0.019
1086,0.019
1087,0.019
1088,0.0160392156863
1089,0.0105
1090,0.0075
1091,0.007
1092,0.0075
1093,0.0075
1094,0.0075
1095,0.0075
1096,0.007
1097,0.005
1098,0.004
1099,0.002
1100,0.004
1101,0.004
1102,0.004
1103,0.004
1104,0.002
1105,0.00783333333333
1106,0.00608333333333
1107,0.0133333333333
1108,0.00608333333333
1109,0.00608333333333
1110,0.00608333333333
1111,0.00608333333333
1112,0.0133333333333
1113,0.00507142857143
1114,0.00607142857143
1115,0.00903921568627
1116,0.006
1117,0.005
1118,0.005
1119,0.005
1120,0.00903921568627
1121,0.0191277777778
1122,0.00865
1123,0.0132
1124,0.00865
1125,0.00865
1126,0.00865
1127,0.00865
1128,0.0132
1129,0.0148111111111
1130,0.005
1131,0.01375
1132,0.005
1133,0.005
1134,0.005
1135,0.005
1136,0.01375
1137,0.00942857142857
1138,0.0125
1139,0.005
1140,0.0125
1141,0.0125
1142,0.0125
1143,0.0125
1144,0.005
1145,0.014
1146,0.00966666666667
1147,0.015
1148,0.00966666666667
1149,0.00966666666667
1150,0.00966666666667
1151,0.00966666666667
1152,0.015
1153,0.0085
1154,0.003
1155,0.005
1156,0.003
1157,0.003
1158,0.003
1159,0.003
1160,0.005
1161,0.0095
1162,0.0085
1163,0.006
1164,0.0085
1165,0.0085
1166,0.0085
1167,0.0085
1168,0.006
1169,0.008
1170,0.0105
1171,0.00733333333333
1172,0.0095
1173,0.0095
1174,0.0095
1175,0.0095
1176,0.00733333333333
1177,0.00668468468468
1178,0.00751801801802
1179,0.00435135135135
1180,0.00651801801802
1181,0.00651801801802
1182,0.00651801801802
1183,0.00651801801802
1184,0.00435135135135
1185,0.009
1186,0.004
1187,0.006
1188,0.004
1189,0.004
1190,0.004
1191,0.004
1192,0.006
1193,0.014
1194,0.009
1195,0.008
1196,0.009
1197,0.009
1198,0.009
1199,0.009
1200,0.008
1201,0.00543333333333
1202,0.001
1203,0.0056
1204,0.001
1205,0.001
1206,0.001
1207,0.001
1208,0.0056
1209,0.0033
1210,0.0012
1211,0.0022
1212,0.0012
1213,0.0012
1214,0.0012
1215,0.0012
1216,0.0022
1217,0.001
1218,0.001
1219,0.001
1220,0.001
1221,0.001
1222,0.001
1223,0.001
1224,0.001
1225,0.001
1226,0.001
1227,0.002
1228,0.001
1229,0.001
1230,0.001
1231,0.001
1232,0.002
1233,0.002
1234,0.002
1235,0.002
1236,0.002
1237,0.002
1238,0.002
1239,0.002
1240,0.002
1241,0.001
1242,0.001
1243,0.001
1244,0.001
1245,0.001
1246,0.001
1247,0.001
1248,0.001
1249,0.001
1250,0.001
1251,0.001
1252,0.001
1253,0.001
1254,0.001
1255,0.001
1256,0.001
1257,0.002
1258,0.001
1259,0.002
1260,0.001
1261,0.001
1262,0.001
1263,0.001
1264,0.002
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.001
1275,0.0
1276,0.001
1277,0.001
1278,0.001
1279,0.001
1280,0.0
1281,0.0
1282,0.0
1283,4.54545454545e-05
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,4.54545454545e-05
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.00725
1298,0.005
1299,0.01
1300,0.005
1301,0.005
1302,0.005
1303,0.005
1304,0.01
1305,0.00075
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.0001
1314,0.0001
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.00133333333333
1322,0.0
1323,0.000333333333333
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.000333333333333
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.001
1339,0.0
1340,0.001
1341,0.001
1342,0.001
1343,0.001
1344,0.0
1345,0.002
1346,0.002
1347,0.002
1348,0.002
1349,0.002
1350,0.002
1351,0.002
1352,0.002
1353,0.002
1354,0.001
1355,0.002
1356,0.001
1357,0.001
1358,0.001
1359,0.001
1360,0.002
1361,0.0
1362,0.0
1363,0.001
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.001
1369,0.001
1370,0.001
1371,0.0
1372,0.001
1373,0.001
1374,0.001
1375,0.001
1376,0.0
1377,0.003
1378,0.003
1379,0.004
1380,0.002
1381,0.002
1382,0.002
1383,0.002
1384,0.004
1385,0.002
1386,0.001
1387,0.003
1388,0.001
1389,0.001
1390,0.001
1391,0.001
1392,0.003
1393,0.001
1394,0.002
1395,0.002
1396,0.002
1397,0.002
1398,0.002
1399,0.002
1400,0.002
1401,0.002
1402,0.002
1403,0.002
1404,0.002
1405,0.002
1406,0.002
1407,0.002
1408,0.002
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.002
1419,0.0
1420,0.002
1421,0.002
1422,0.002
1423,0.002
1424,0.0
1425,0.0
1426,0.0
1427,0.001
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.001
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.001
1450,0.0
1451,0.002
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.002
1457,0.0031
1458,0.003
1459,0.003
1460,0.002
1461,0.002
1462,0.002
1463,0.002
1464,0.003
1465,0.0001
1466,0.0001
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.001
1474,0.0
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.003
1482,0.003
1483,0.002
1484,0.002
1485,0.002
1486,0.002
1487,0.002
1488,0.002
1489,0.00125
1490,0.001
1491,0.004
1492,0.001
1493,0.001
1494,0.001
1495,0.001
1496,0.004
1497,0.00325
1498,0.002
1499,0.006
1500,0.002
1501,0.002
1502,0.002
1503,0.002
1504,0.006
1505,0.00183333333333
1506,0.001
1507,0.00233333333333
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.00233333333333
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,0.0
1520,0.0
1521,0.0
1522,0.001
1523,0.0
1524,0.001
1525,0.001
1526,0.001
1527,0.001
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.001
1538,0.001
1539,0.001
1540,0.001
1541,0.001
1542,0.001
1543,0.001
1544,0.001
1545,0.002
1546,0.002
1547,0.001
1548,0.002
1549,0.002
1550,0.002
1551,0.002
1552,0.001
1553,0.002
1554,0.002
1555,0.002
1556,0.001
1557,0.001
1558,0.001
1559,0.001
1560,0.002
1561,0.002
1562,0.001
1563,0.003
1564,0.001
1565,0.001
1566,0.001
1567,0.001
1568,0.003
1569,0.007
1570,0.003
1571,0.004
1572,0.003
1573,0.003
1574,0.003
1575,0.003
1576,0.004
1577,0.0035
1578,0.003
1579,0.003
1580,0.002
1581,0.002
1582,0.002
1583,0.002
1584,0.003
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.002
1594,0.001
1595,0.001
1596,0.001
1597,0.001
1598,0.001
1599,0.001
1600,0.001
1601,0.001
1602,0.001
1603,0.001
1604,0.001
1605,0.001
1606,0.001
1607,0.001
1608,0.001
1609,0.00333333333333
1610,0.001
1611,0.00233333333333
1612,0.001
1613,0.001
1614,0.001
1615,0.001
1616,0.00233333333333
1617,0.0
1618,0.0
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.001
1634,0.001
1635,0.001
1636,0.001
1637,0.001
1638,0.001
1639,0.001
1640,0.001
1641,0.0
1642,0.0
1643,0.001
1644,0.0
1645,0.0
1646,0.0
1647,0.0
1648,0.001
1649,0.003
1650,0.003
1651,0.004
1652,0.003
1653,0.003
1654,0.003
1655,0.003
1656,0.004
1657,0.002
1658,0.002
1659,0.002
1660,0.002
1661,0.002
1662,0.002
1663,0.002
1664,0.002
1665,0.0
1666,0.0
1667,0.0
1668,0.0
1669,0.0
1670,0.0
1671,0.0
1672,0.0
1673,0.00125
1674,0.002
1675,0.004
1676,0.002
1677,0.002
1678,0.002
1679,0.002
1680,0.004
1681,0.00666666666667
1682,0.003
1683,0.003
1684,0.003
1685,0.003
1686,0.003
1687,0.003
1688,0.003
1689,0.003
1690,0.002
1691,0.001
1692,0.002
1693,0.002
1694,0.002
1695,0.002
1696,0.001
1697,0.002
1698,0.002
1699,0.005
1700,0.002
1701,0.002
1702,0.002
1703,0.002
1704,0.005
1705,0.005
1706,0.001
1707,0.003
1708,0.001
1709,0.001
1710,0.001
1711,0.001
1712,0.003
1713,0.00233333333333
1714,0.00333333333333
1715,0.00287878787879
1716,0.00333333333333
1717,0.00333333333333
1718,0.00333333333333
1719,0.00333333333333
1720,0.00287878787879
1721,0.00166666666667
1722,0.0
1723,0.003
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.003
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,0.0
1737,0.002
1738,0.002
1739,0.003
1740,0.002
1741,0.002
1742,0.002
1743,0.002
1744,0.003
1745,0.002
1746,0.001
1747,0.003
1748,0.001
1749,0.001
1750,0.001
1751,0.001
1752,0.003
1753,0.001
1754,0.002
1755,0.001
1756,0.001
1757,0.001
1758,0.001
1759,0.001
1760,0.001
1761,0.0
1762,0.0
1763,0.0
1764,0.0
1765,0.0
1766,0.0
1767,0.0
1768,0.0
1769,0.00633333333333
1770,0.003
1771,0.005
1772,0.003
1773,0.003
1774,0.003
1775,0.003
1776,0.005
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,0.0
1785,0.001
1786,0.001
1787,0.001
1788,0.001
1789,0.001
1790,0.001
1791,0.001
1792,0.001
1793,0.0
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.001
1802,0.001
1803,0.001
1804,0.001
1805,0.001
1806,0.001
1807,0.001
1808,0.001
1809,0.0
1810,0.0
1811,0.0
1812,0.0
1813,0.0
1814,0.0
1815,0.0
1816,0.0
1817,0.0
1818,0.0
1819,0.001
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.001
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,0.0
1832,0.0
1833,0.001
1834,0.001
1835,0.001
1836,0.001
1837,0.001
1838,0.001
1839,0.001
1840,0.001
1841,0.001
1842,0.001
1843,0.001
1844,0.001
1845,0.001
1846,0.001
1847,0.001
1848,0.001
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,0.0
1855,0.0
1856,0.0
1857,0.001
1858,0.0
1859,0.0
1860,0.0
1861,0.0
1862,0.0
1863,0.0
1864,0.0
1865,0.0
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.003
1874,0.003
1875,0.003
1876,0.003
1877,0.003
1878,0.003
1879,0.003
1880,0.003
1881,0.0
1882,0.0
1883,0.0
1884,0.0
1885,0.0
1886,0.0
1887,0.0
1888,0.0
1889,0.001
1890,0.001
1891,0.001
1892,0.001
1893,0.001
1894,0.001
1895,0.001
1896,0.001
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,0.0
1903,0.0
1904,0.0
1905,0.001
1906,0.001
1907,0.001
1908,0.001
1909,0.001
1910,0.001
